session_name,session_id,session_time,metric,source_file,Time,parrot2
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:01,7041258.587013054
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:02,7654925.066964748
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:03,9352157.386361022
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:04,5774703.292115811
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:05,5291063.675605834
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:06,7186495.729476681
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:07,8561380.02352779
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:08,7394206.000521853
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:09,6455753.842665104
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:10,7406109.547164639
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:11,6274794.527772004
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:12,6816853.345019057
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:13,4725453.028040934
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:14,5189245.179088317
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:15,7816329.599409575
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:16,7824092.65932697
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:17,8205702.039961088
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:18,9115531.37834261
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:19,7314074.053442535
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:20,7010620.669957985
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:21,7580180.197114905
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:22,7389589.026130765
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:23,7435825.088394489
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:24,7642840.46030085
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:25,7724597.803566124
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:26,8481665.128646556
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:27,8617514.25685979
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:28,0
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:29,11770921.367748823
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:30,4027150.1494904896
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:31,4564837.491494188
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:32,4324295.315911125
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:33,4361129.741813902
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:34,2712003.988506865
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:35,4075530.7027074634
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:36,2733230.1930203494
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:37,2636487.0996223944
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:38,3738057.5668025124
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:39,3617376.1294617457
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:40,3545760.53854881
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:41,3809592.8744663647
