session_name,session_id,session_time,metric,source_file,Time,parrot3
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:22,14670498.423593048
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:23,16216878.998125317
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:24,16704923.08850778
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:25,16662781.524263643
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:26,16835074.30089822
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:27,16617982.067259144
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:28,15374686.673027212
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:29,17663140.62572453
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:30,15992347.761101764
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:31,15978583.736876369
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:32,17122672.671890967
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:33,16728869.292185908
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:34,16215918.852328192
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:35,16989313.210201416
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:36,16161041.312902283
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:37,15982108.64647024
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:38,19703866.718214493
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:39,13014530.37750449
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:40,15937585.077959577
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:41,16334670.536930673
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:42,16168421.305139177
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:43,17334479.348886922
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:44,15403656.985729199
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:45,16174105.527912876
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:46,15826862.77849188
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:47,17216575.65720029
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:48,15894209.52392086
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:49,16913686.440704145
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:50,15835639.045631902
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:51,15151513.597603107
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:52,14597142.4864561
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:53,18756334.635107715
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:54,14993604.765640864
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:55,16567056.801850324
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:56,16244755.44994392
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:57,15681611.420482598
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:58,17805984.26893901
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:59,15822606.153989421
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:00,16428022.331043249
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:01,16671308.157650767
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:02,16533544.566539047
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:03,19192162.392676756
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:04,17418421.313603256
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:05,18400480.90857722
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:06,16579153.251445534
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:07,15296061.988414776
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:08,17027919.53016381
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:09,16517053.7949557
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:10,16340704.270264585
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:11,13688575.702512594
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:12,19513368.218824334
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:13,16749845.04205718
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:14,15925428.26697927
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:15,0
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:16,19971601.48764269
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:17,12518468.772661394
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:18,10665429.618525881
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:19,0
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:20,16648113.272001004
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:21,13072683.070100466
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:22,11054794.54142017
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:23,10398795.223539878
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:17:24,11253897.715105852
